"id","attributes","description","image_urls","price","product_id","product_name","stock","category_id","version"
"27","{""brand"": ""Samsung"", ""model"": ""Galaxy Watch Ultra"", ""caseSize"": ""47mm"", ""deviceType"": ""Smartwatch"", ""batteryLife"": ""Up to 100 hours"", ""connectivity"": ""LTE + Bluetooth"", ""compatibility"": ""Android"", ""waterResistance"": ""100m (10ATM)""}","Designed for extreme endurance with a titanium cushion design, a Quick Button for instant workout control, dual-frequency GPS, and up to 100 hours of battery life in power-saving mode.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Samsung+Galaxy+Watch+Ultra/Samsung+Galaxy+Watch+Ultra+1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Samsung+Galaxy+Watch+Ultra/Samsung+Galaxy+Watch+Ultra+2.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Samsung+Galaxy+Watch+Ultra/Samsung+Galaxy+Watch+Ultra+3.jpeg""]","31499.00","UtCu7sbtQWlnYNm","Samsung Galaxy Watch Ultra",25,"3","1"
"28","{""brand"": ""Garmin"", ""model"": ""Fenix 8"", ""caseSize"": ""47mm"", ""deviceType"": ""Sport Watch"", ""batteryLife"": ""Up to 16 days"", ""connectivity"": ""GPS / Bluetooth / Wi-Fi"", ""compatibility"": ""iOS / Android"", ""waterResistance"": ""100m""}","The premium multisport GPS watch built for athletes and outdoor adventurers. Features a brilliant AMOLED display, a scratch-resistant sapphire lens, a built-in LED flashlight, and advanced training metrics.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Garmin+Fenix+8+Sapphire/Garmin+Fenix+8+Sapphire+1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Garmin+Fenix+8+Sapphire/Garmin+Fenix+8+Sapphire+2.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Garmin+Fenix+8+Sapphire/Garmin+Fenix+8+Sapphire+3.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Garmin+Fenix+8+Sapphire/Garmin+Fenix+8+Sapphire+4.jpeg""]","48500.00","5B8wPO10zok8wiU","Garmin Fenix 8 Sapphire",20,"3","1"
"29","{""brand"": ""Huawei"", ""model"": ""Watch GT 5 Pro"", ""caseSize"": ""46mm"", ""deviceType"": ""Smartwatch"", ""batteryLife"": ""Up to 14 days"", ""connectivity"": ""Bluetooth / GPS"", ""compatibility"": ""iOS / Android"", ""waterResistance"": ""50m (IP69K)""}","Crafted from aerospace-grade titanium and sapphire glass, this watch blends luxury aesthetic with professional sports tracking, including golf course maps and free-diving capabilities up to 40m.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Huawei+Watch+GT+5+Pro/Huawei+Watch+GT+5+Pro+1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Huawei+Watch+GT+5+Pro/Huawei+Watch+GT+5+Pro+2.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Huawei+Watch+GT+5+Pro/Huawei+Watch+GT+5+Pro+3.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Huawei+Watch+GT+5+Pro/Huawei+Watch+GT+5+Pro+4.jpeg""]","14999.00","MEG0Rhun3eQisQp","Huawei Watch GT 5 Pro",60,"3","1"
"30","{""brand"": ""Oura"", ""model"": ""Ring Gen3 Horizon"", ""caseSize"": ""Size 10 (Variable)"", ""deviceType"": ""Smart Ring"", ""batteryLife"": ""Up to 7 days"", ""connectivity"": ""Bluetooth"", ""compatibility"": ""iOS / Android"", ""waterResistance"": ""100m""}","The sleek, screen-free smart ring that tracks your sleep, readiness, and activity from your finger. Exceptionally lightweight, subtle, and accurate.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Oura+Ring+Gen3+Horizon/Oura+Ring+Gen3+Horizon+1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Oura+Ring+Gen3+Horizon/Oura+Ring+Gen3+Horizon+2.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Oura+Ring+Gen3+Horizon/Oura+Ring+Gen3+Horizon+3.jpeg""]","16500.00","tlF0Mmp2itDbA85","Oura Ring Gen3 Horizon",30,"3","1"
"31","{""brand"": ""Samsung"", ""model"": ""Galaxy Ring"", ""caseSize"": ""Size 9 (Variable)"", ""deviceType"": ""Smart Ring"", ""batteryLife"": ""Up to 7 days"", ""connectivity"": ""Bluetooth"", ""compatibility"": ""Android"", ""waterResistance"": ""100m (10ATM)""}","Samsung's lightweight smart ring that integrates seamlessly into the Galaxy ecosystem. Monitored by Galaxy AI to provide an Energy Score based on your sleep, heart rate, and daily movement.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Samsung+Galaxy+Ring/Samsung+Galaxy+Ring+1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Samsung+Galaxy+Ring/Samsung+Galaxy+Ring+2.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Wearable+Tech/Samsung+Galaxy+Ring/Samsung+Galaxy+Ring+3.jpeg""]","17999.00","6PLkIYSgjfvNly8","Samsung Galaxy Ring",40,"3","1"
"32","{""brand"": ""Samsung"", ""model"": ""65S90C"", ""smartTv"": ""Tizen"", ""panelType"": ""OLED"", ""deviceType"": ""Television"", ""resolution"": ""4K Ultra HD"", ""screenSize"": ""65 inch"", ""refreshRate"": ""144Hz""}","Experience deep blacks, clean whites, and lively colors with Samsung's innovative OLED. Powered by Quantum Dot technology, this 65-inch 4K TV delivers a naturally bright and colorful picture.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Samsung_65S90C_65_inches_4K_OLED_TV/Samsung_65S90C_65_inches_4K_OLED_TV_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Samsung_65S90C_65_inches_4K_OLED_TV/Samsung_65S90C_65_inches_4K_OLED_TV_2.jpg""]","84999.00","gv2wg6bcpTAkwSD","Samsung 65S90C 65"" 4K OLED TV",25,"4","1"
"33","{""brand"": ""LG"", ""model"": ""OLED65C3"", ""smartTv"": ""webOS"", ""panelType"": ""OLED"", ""deviceType"": ""Television"", ""resolution"": ""4K Ultra HD"", ""screenSize"": ""65 inch"", ""refreshRate"": ""120Hz""}","LG's C3 series features the α9 AI Processor Gen6, providing stunning picture quality and brightness. Perfect for movies, sports, and gaming with Dolby Vision and 120Hz support.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/LG_OLED65C3_65_inches_4K_Smart_OLED_TV/LG_OLED65C3_65_inches_4K_Smart_OLED_TV_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/LG_OLED65C3_65_inches_4K_Smart_OLED_TV/LG_OLED65C3_65_inches_4K_Smart_OLED_TV_2.jpg""]","89999.00","YIbfaGRpnIwhfvC","LG OLED65C3 65"" 4K Smart OLED TV",18,"4","1"
"34","{""brand"": ""Sony"", ""model"": ""XR-65A80L"", ""smartTv"": ""Google TV"", ""panelType"": ""OLED"", ""deviceType"": ""Television"", ""resolution"": ""4K Ultra HD"", ""screenSize"": ""65 inch"", ""refreshRate"": ""120Hz""}","Powered by the Cognitive Processor XR, the A80L delivers exceptional OLED contrast and sound that comes directly from the screen for an immersive cinematic experience.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sony_Bravia_XR-65A80L_65_inches_OLED_4K_TV/Sony_Bravia_XR-65A80L_65_inches_OLED_4K_TV_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sony_Bravia_XR-65A80L_65_inches_OLED_4K_TV/Sony_Bravia_XR-65A80L_65_inches_OLED_4K_TV_2.jpg""]","94999.00","o06y5yLzrmJ8Ko7","Sony Bravia XR-65A80L 65"" OLED 4K TV",12,"4","1"
"35","{""brand"": ""Sonos"", ""color"": ""Black"", ""model"": ""Arc"", ""channels"": ""5.0.2"", ""deviceType"": ""Soundbar"", ""dolbyAtmos"": ""Yes"", ""connectivity"": ""Wi-Fi, HDMI eARC"", ""voiceAssistant"": ""Amazon Alexa, Google Assistant""}","Bring all your entertainment to life with the brilliantly realistic sound of Arc, featuring Dolby Atmos. Enjoy control with your voice, the Sonos app, and Apple AirPlay 2.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sonos_Arc_Premium_Smart_Soundbar/Sonos_Arc_Premium_Smart_Soundbar_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sonos_Arc_Premium_Smart_Soundbar/Sonos_Arc_Premium_Smart_Soundbar_2.jpg""]","38999.00","1N5avyV7Z5aHQR0","Sonos Arc Premium Smart Soundbar",38,"4","1"
"36","{""brand"": ""Bose"", ""color"": ""Black"", ""model"": ""Soundbar 900"", ""channels"": ""5.1.2"", ""deviceType"": ""Soundbar"", ""dolbyAtmos"": ""Yes"", ""connectivity"": ""Wi-Fi, Bluetooth, HDMI eARC"", ""voiceAssistant"": ""Alexa, Google Assistant""}","The Bose Smart Soundbar 900 with Dolby Atmos brings the immersive feeling of a movie theater into your home. Custom-engineered upfiring dipole speakers deliver multi-directional sound.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Bose_Smart_Soundbar_900/Bose_Smart_Soundbar_900_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Bose_Smart_Soundbar_900/Bose_Smart_Soundbar_900_2.jpg""]","36999.00","qGAwkgokTIMGcdN","Bose Smart Soundbar 900",22,"4","1"
"37","{""brand"": ""TCL"", ""model"": ""65C845"", ""smartTv"": ""Google TV"", ""panelType"": ""Mini-LED QLED"", ""deviceType"": ""Television"", ""resolution"": ""4K Ultra HD"", ""screenSize"": ""65 inch"", ""refreshRate"": ""144Hz""}","Experience breathtaking brightness and contrast with TCL's Mini-LED technology. The C845 series features QLED color, HDR1000, and an ultra-smooth 144Hz refresh rate for gaming.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/TCL_65C845_65_inches_4K_Mini-LED_TV/TCL_65C845_65_inches_4K_Mini-LED_TV_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/TCL_65C845_65_inches_4K_Mini-LED_TV/TCL_65C845_65_inches_4K_Mini-LED_TV_2.jpeg""]","54999.00","mIwalow0Cuf0rfY","TCL 65C845 65"" 4K Mini-LED TV",30,"4","1"
"38","{""brand"": ""Philips"", ""model"": ""65OLED808"", ""panelType"": ""OLED"", ""deviceType"": ""Television"", ""resolution"": ""4K Ultra HD"", ""screenSize"": ""65 inch"", ""refreshRate"": ""120Hz"", ""specialFeature"": ""Ambilight (3-sided)""}","Immerse yourself completely with Philips Ambilight. The OLED808 delivers deep blacks, rich colors, and smooth motion, accompanied by atmospheric LED lighting that reacts to the screen.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Philips_65OLED808_65_inches_4K_Ambilight_TV/Philips_65OLED808_65_inches_4K_Ambilight_TV_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Philips_65OLED808_65_inches_4K_Ambilight_TV/Philips_65OLED808_65_inches_4K_Ambilight_TV_2.jpg""]","79999.00","Wx4IfNFOafz5yU8","Philips 65OLED808 65"" 4K Ambilight TV",15,"4","1"
"39","{""brand"": ""JBL"", ""model"": ""Bar 1000 Pro"", ""channels"": ""7.1.4"", ""subwoofer"": ""Wireless 10-inch"", ""deviceType"": ""Sound System"", ""dolbyAtmos"": ""Yes"", ""totalPower"": ""880W"", ""connectivity"": ""Wi-Fi, Bluetooth, AirPlay""}","Experience true 3D surround sound with the JBL Bar 1000. Features detachable battery-powered wireless surround speakers and a 10-inch wireless subwoofer for chest-thumping bass.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/JBL_Bar_1000_Pro_Soundbar_System/JBL_Bar_1000_Pro_Soundbar_System_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/JBL_Bar_1000_Pro_Soundbar_System/JBL_Bar_1000_Pro_Soundbar_System_2.jpg""]","42999.00","kBJnNE3XZpwxDsF","JBL Bar 1000 Pro Soundbar System",10,"4","1"
"40","{""brand"": ""Sennheiser"", ""model"": ""Ambeo Plus"", ""channels"": ""7.1.4 (Virtual)"", ""deviceType"": ""Soundbar"", ""dolbyAtmos"": ""Yes"", ""totalPower"": ""400W"", ""calibration"": ""Auto Room Calibration"", ""connectivity"": ""Wi-Fi, Bluetooth, eARC""}","World-class immersive audio from a single soundbar. The AMBEO Plus delivers 7.1.4 channel processing with self-calibration to perfectly adapt to your room's acoustics.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sennheiser_Ambeo_Soundbar_Plus/Sennheiser_Ambeo_Soundbar_Plus_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sennheiser_Ambeo_Soundbar_Plus/Sennheiser_Ambeo_Soundbar_Plus_2.jpg""]","52999.00","7NyOZhI6r7nmiCd","Sennheiser Ambeo Soundbar Plus",8,"4","1"
"41","{""brand"": ""Sony"", ""model"": ""HT-A7000"", ""channels"": ""7.1.2"", ""audioTech"": ""360 Spatial Sound Mapping"", ""deviceType"": ""Soundbar"", ""dolbyAtmos"": ""Yes"", ""totalPower"": ""500W"", ""connectivity"": ""Wi-Fi, Bluetooth, HDMI eARC""}","Discover a whole new level of immersion. The HT-A7000 envelops you in authentic 7.1.2 channel surround sound with multiple speakers, S-Force PRO Front Surround, and Vertical Surround Engine.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sony_HT-A7000_7.1.2ch_Soundbar/Sony_HT-A7000_7.1.2ch_Soundbar_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/TV+and+Sound/Sony_HT-A7000_7.1.2ch_Soundbar/Sony_HT-A7000_7.1.2ch_Soundbar_2.png""]","45999.00","H6LGJ87SwB9oNw8","Sony HT-A7000 7.1.2ch Soundbar",14,"4","1"
"42","{""brand"": ""Sony"", ""model"": ""Alpha 7 IV"", ""isoRange"": ""100 - 51200"", ""lensMount"": ""Sony E-mount"", ""deviceType"": ""Mirrorless Camera"", ""resolution"": ""33 MP"", ""sensorType"": ""Full-Frame CMOS"", ""videoResolution"": ""4K 60p""}","The ideal hybrid mirrorless camera. Featuring a 33MP Exmor R CMOS sensor, advanced AI-based autofocus, and 4K 60p video recording, it sets the standard for today's visual creators.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Sony_Alpha_7_IV_Mirrorless_Camera/Sony_Alpha_7_IV_Mirrorless_Camera_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Sony_Alpha_7_IV_Mirrorless_Camera/Sony_Alpha_7_IV_Mirrorless_Camera_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Sony_Alpha_7_IV_Mirrorless_Camera/Sony_Alpha_7_IV_Mirrorless_Camera_3.jpg""]","87999.00","YBv8PCFsLCongyH","Sony Alpha 7 IV Mirrorless Camera",15,"5","1"
"43","{""brand"": ""Canon"", ""model"": ""EOS R6 Mark II"", ""isoRange"": ""100 - 102400"", ""lensMount"": ""Canon RF"", ""deviceType"": ""Mirrorless Camera"", ""resolution"": ""24.2 MP"", ""sensorType"": ""Full-Frame CMOS"", ""videoResolution"": ""4K 60p""}","A versatile full-frame mirrorless camera for multimedia creators. Delivers up to 40 fps electronic shutter speed, excellent low-light performance, and uncropped 4K 60p oversampled video.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Canon_EOS_R6_Mark_II_Mirrorless_Camera/Canon_EOS_R6_Mark_II_Mirrorless_Camera_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Canon_EOS_R6_Mark_II_Mirrorless_Camera/Canon_EOS_R6_Mark_II_Mirrorless_Camera_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Canon_EOS_R6_Mark_II_Mirrorless_Camera/Canon_EOS_R6_Mark_II_Mirrorless_Camera_3.jpg""]","84499.00","CghLleG9izHjBbZ","Canon EOS R6 Mark II Mirrorless Camera",12,"5","1"
"44","{""brand"": ""Fujifilm"", ""model"": ""X-T5"", ""isoRange"": ""125 - 12800"", ""lensMount"": ""Fujifilm X"", ""deviceType"": ""Mirrorless Camera"", ""resolution"": ""40.2 MP"", ""sensorType"": ""APS-C X-Trans"", ""videoResolution"": ""6.2K 30p""}","The ultimate photographer's camera, blending classic dial-based design with cutting-edge tech. Features a 40.2MP X-Trans CMOS 5 HR sensor and 5-axis in-body image stabilization.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Fujifilm_X-T5_Mirrorless_Digital_Camera/Fujifilm_X-T5_Mirrorless_Digital_Camera_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Fujifilm_X-T5_Mirrorless_Digital_Camera/Fujifilm_X-T5_Mirrorless_Digital_Camera_3.jpg""]","64999.00","wHf2RpJiLdVzDzb","Fujifilm X-T5 Mirrorless Digital Camera",19,"5","1"
"45","{""brand"": ""Nikon"", ""model"": ""Z6 III"", ""isoRange"": ""100 - 64000"", ""lensMount"": ""Nikon Z"", ""deviceType"": ""Mirrorless Camera"", ""resolution"": ""24.5 MP"", ""sensorType"": ""Full-Frame Partially-Stacked CMOS"", ""videoResolution"": ""6K 60p RAW""}","Built with a partially-stacked 24.5MP sensor, the Z6 III offers blazing-fast readout speeds, flagship-level autofocus inherited from the Z9, and pristine 6K internal RAW video capture.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Nikon_Z6_III_Mirrorless_Camera/Nikon_Z6_III_Mirrorless_Camera_1.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Nikon_Z6_III_Mirrorless_Camera/Nikon_Z6_III_Mirrorless_Camera_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Nikon_Z6_III_Mirrorless_Camera/Nikon_Z6_III_Mirrorless_Camera_3.png""]","92999.00","5i18Ua32bElkAz9","Nikon Z6 III Mirrorless Camera",10,"5","1"
"46","{""brand"": ""DJI"", ""model"": ""Osmo Action 4"", ""lensMount"": ""Fixed Lens"", ""deviceType"": ""Action Camera"", ""resolution"": ""10 MP"", ""sensorType"": ""1/1.3-inch CMOS"", ""videoResolution"": ""4K 120fps"", ""waterResistance"": ""18m""}","Capture the excitement of any moment with striking image quality and unmatched flexibility, even when the lights dim. Features a 1/1.3-inch sensor, deep-water waterproofing, and ultra-cold battery life.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/DJI_Osmo_Action_4_Adventure_Combo/DJI_Osmo_Action_4_Adventure_Combo_1.webp"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/DJI_Osmo_Action_4_Adventure_Combo/DJI_Osmo_Action_4_Adventure_Combo_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/DJI_Osmo_Action_4_Adventure_Combo/DJI_Osmo_Action_4_Adventure_Combo_3.jpg""]","16999.00","LOyyH7VdB7VP6cj","DJI Osmo Action 4 Adventure Combo",45,"5","1"
"47","{""brand"": ""GoPro"", ""model"": ""HERO12 Black"", ""lensMount"": ""Fixed Lens"", ""deviceType"": ""Action Camera"", ""resolution"": ""27 MP"", ""sensorType"": ""1/1.9-inch CMOS"", ""videoResolution"": ""5.3K 60fps"", ""waterResistance"": ""10m""}","Incredible image quality, even better HyperSmooth video stabilization and a huge boost in battery life come together in the world’s most versatile camera. Takes stunning 5.3K video.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/GoPro_HERO12_Black_Action_Camera/GoPro_HERO12_Black_Action_Camera_1.jpeg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/GoPro_HERO12_Black_Action_Camera/GoPro_HERO12_Black_Action_Camera_2.jpg"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/GoPro_HERO12_Black_Action_Camera/GoPro_HERO12_Black_Action_Camera_3.jpg""]","15499.00","GQZtg0grQfqsMfx","GoPro HERO12 Black Action Camera",50,"5","1"
"48","{""brand"": ""Sony"", ""model"": ""RX100 VII"", ""lensMount"": ""Fixed Zoom Lens"", ""zoomRange"": ""8x Optical"", ""deviceType"": ""Compact Camera"", ""resolution"": ""20.1 MP"", ""sensorType"": ""1-inch Exmor RS CMOS"", ""videoResolution"": ""4K 30p""}","Pro-level capabilities in a pocket-size package. Broad 24-200mm zoom lens range, 0.02-second super-fast autofocus, and real-time tracking make it the ultimate travel companion.","[""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Sony_Cyber-shot_RX100_VII_Compact_Camera/Sony_Cyber-shot_RX100_VII_Compact_Camera_1.png"", ""https://smartycommerce-bucket.s3.eu-central-1.amazonaws.com/product+photos/Electronics/Camera/Sony_Cyber-shot_RX100_VII_Compact_Camera/Sony_Cyber-shot_RX100_VII_Compact_Camera_3.jpg""]","44999.00","8ulmWdGAIrPZdX6","Sony Cyber-shot RX100 VII Compact Camera",18,"5","1"
